                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    458,                 1.1097,                0.45931,                0.83341,                0.96953,                0.89221,                0.95961,                0.73611,                0.86816,                0.45697,                0.79258,              0.0009514,              0.0009514,              0.0009514
                    459,                0.96395,                0.48324,                 0.8479,                0.95856,                 0.8972,                0.95947,                 0.7493,                0.84977,                0.45161,                0.79309,              0.0009316,              0.0009316,              0.0009316
                    460,                0.95722,                0.49331,                0.81404,                0.96848,                 0.8972,                0.96131,                0.74922,                0.85012,                0.44676,                0.79362,              0.0009118,              0.0009118,              0.0009118
                    461,                0.90981,                 0.4341,                0.80699,                0.95236,                 0.8972,                0.95855,                0.73655,                 0.8592,                0.44825,                0.79431,               0.000892,               0.000892,               0.000892
                    462,                 1.0672,                0.47095,                0.82558,                 0.9513,                 0.9128,                0.96061,                0.75054,                0.83497,                 0.4416,                0.79488,              0.0008722,              0.0008722,              0.0008722
                    463,                0.95705,                0.43323,                 0.8023,                0.96062,                0.91188,                 0.9655,                0.75683,                0.82401,                0.43684,                0.79465,              0.0008524,              0.0008524,              0.0008524
                    464,                 1.0903,                0.51848,                0.81012,                0.97042,                0.91989,                0.96741,                0.75736,                0.80906,                0.44031,                0.79392,              0.0008326,              0.0008326,              0.0008326
                    465,                 1.0241,                0.51599,                0.83264,                0.95298,                0.91589,                0.96768,                0.76053,                0.83179,                0.45049,                0.79332,              0.0008128,              0.0008128,              0.0008128
                    466,                 1.0146,                0.50722,                0.82847,                0.96074,                0.91472,                0.96698,                0.76228,                0.82156,                0.44555,                0.79249,               0.000793,               0.000793,               0.000793
                    467,                0.99084,                0.44135,                0.80696,                0.96062,                0.91202,                0.96649,                0.75735,                0.84221,                 0.4344,                0.79306,              0.0007732,              0.0007732,              0.0007732
                    468,                 1.0169,                   0.53,                0.78124,                0.96596,                0.90654,                0.96641,                0.76756,                0.80975,                0.42495,                0.79331,              0.0007534,              0.0007534,              0.0007534
                    469,                0.98064,                0.49021,                0.80417,                0.96998,                0.90591,                  0.969,                0.76559,                0.81603,                0.42139,                0.79399,              0.0007336,              0.0007336,              0.0007336
                    470,                0.99381,                0.47743,                0.82386,                0.97847,                0.90654,                0.97086,                0.75879,                0.82252,                0.41536,                 0.7943,              0.0007138,              0.0007138,              0.0007138
                    471,                0.93081,                0.49592,                0.79762,                0.97811,                0.90654,                0.96826,                0.75814,                0.82901,                0.41012,                0.79358,               0.000694,               0.000694,               0.000694
                    472,                 1.0113,                0.47881,                0.83596,                0.97825,                0.90654,                0.96796,                0.73617,                0.86871,                0.41509,                 0.7932,              0.0006742,              0.0006742,              0.0006742
